Ano;Mês;Empresa;CNPJ;Porte da Prestadora;UF;Município;Código IBGE Município;Tecnologia;Acessos
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;CE;Várzea Alegre;2314003;FTTH;376
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;CE;Senador Pompeu;2312700;FTTH;6
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;CE;Brejo Santo;2302503;FTTH;682
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;CE;Ipaumirim;2305704;FTTH;3
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;PB;Campina Grande;2504009;FTTH;3844
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;PB;Catolé do Rocha;2504306;FTTH;12
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;CE;Mombaça;2308500;FTTH;163
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;RN;Açu;2400208;FTTH;2744
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;CE;Russas;2311801;FTTH;1139
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;PB;Sousa;2516201;FTTH;387
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;CE;São Benedito;2312304;FTTH;501
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;CE;Barbalha;2301901;FTTH;1348
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;CE;Guaraciaba do Norte;2305001;FTTH;1
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;CE;Cedro;2303808;FTTH;60
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;RN;Tenente Ananias;2414100;FTTH;1
