Ano;Mês;Empresa;CNPJ;Porte da Prestadora;UF;Município;Código IBGE Município;Tecnologia;Acessos
2019;2;SKY/AT&T;00497373000110;Grande Porte;PA;Anapu;1500859;DTH;510
2019;2;SKY/AT&T;00497373000110;Grande Porte;SP;Coroados;3512506;DTH;199
2019;2;SKY/AT&T;00497373000110;Grande Porte;PI;Ilha Grande;2204659;DTH;15
2019;2;SKY/AT&T;00497373000110;Grande Porte;RN;Água Nova;2400406;DTH;26
2019;2;SKY/AT&T;00497373000110;Grande Porte;SC;Pedras Grandes;4212403;DTH;20
2019;2;SKY/AT&T;00497373000110;Grande Porte;RS;São Miguel das Missões;4319158;DTH;100
2019;2;SKY/AT&T;00497373000110;Grande Porte;MT;Rosário Oeste;5107701;DTH;431
2019;2;SKY/AT&T;00497373000110;Grande Porte;MG;Coimbra;3116704;DTH;73
2019;2;SKY/AT&T;00497373000110;Grande Porte;PE;Vicência;2616308;DTH;323
2019;2;SKY/AT&T;00497373000110;Grande Porte;SP;Catanduva;3511102;DTH;4142
2019;2;SKY/AT&T;00497373000110;Grande Porte;MA;Cantanhede;2102705;DTH;123
2019;2;SKY/AT&T;00497373000110;Grande Porte;BA;Buritirama;2904753;DTH;24
2019;2;SKY/AT&T;00497373000110;Grande Porte;MG;Perdizes;3149804;DTH;72
2019;2;SKY/AT&T;00497373000110;Grande Porte;MG;Conceição de Ipanema;3117405;DTH;12
2019;2;SKY/AT&T;00497373000110;Grande Porte;PB;Coremas;2504801;DTH;18
2019;2;SKY/AT&T;00497373000110;Grande Porte;PR;Alto Piquiri;4100707;DTH;37
2019;2;SKY/AT&T;00497373000110;Grande Porte;BA;Xique-Xique;2933604;DTH;102
2019;2;SKY/AT&T;00497373000110;Grande Porte;PA;Melgaço;1504505;DTH;319
2019;2;SKY/AT&T;00497373000110;Grande Porte;PB;São Bentinho;2513927;DTH;3
2019;2;SKY/AT&T;00497373000110;Grande Porte;CE;Chorozinho;2303956;DTH;742
2019;2;SKY/AT&T;00497373000110;Grande Porte;MG;Congonhal;3117900;DTH;200
2019;2;SKY/AT&T;00497373000110;Grande Porte;PR;Palotina;4117909;DTH;402
2019;2;SKY/AT&T;00497373000110;Grande Porte;RJ;Iguaba Grande;3301876;DTH;1323
2019;2;SKY/AT&T;00497373000110;Grande Porte;PE;Goiana;2606200;DTH;1934
2019;2;SKY/AT&T;00497373000110;Grande Porte;SP;Igaratá;3520202;DTH;963
2019;2;SKY/AT&T;00497373000110;Grande Porte;SC;Ibicaré;4206801;DTH;44
2019;2;SKY/AT&T;00497373000110;Grande Porte;RN;Grossos;2404408;DTH;123
2019;2;SKY/AT&T;00497373000110;Grande Porte;GO;Matrinchã;5212956;DTH;160
2019;2;SKY/AT&T;00497373000110;Grande Porte;PA;Aveiro;1501006;DTH;157
2019;2;SKY/AT&T;00497373000110;Grande Porte;PB;São Bento;2513901;DTH;57
2019;2;SKY/AT&T;00497373000110;Grande Porte;MG;Rio Acima;3154804;DTH;942
2019;2;SKY/AT&T;00497373000110;Grande Porte;GO;Portelândia;5218102;DTH;60
2019;2;SKY/AT&T;00497373000110;Grande Porte;SP;Presidente Epitácio;3541307;DTH;745
2019;2;SKY/AT&T;00497373000110;Grande Porte;PB;Itaporanga;2507002;DTH;55
2019;2;SKY/AT&T;00497373000110;Grande Porte;MG;Senhora dos Remédios;3166204;DTH;38
2019;2;SKY/AT&T;00497373000110;Grande Porte;SP;Pereiras;3537503;DTH;209
2019;2;SKY/AT&T;00497373000110;Grande Porte;MT;Santo Antônio do Leste;5107792;DTH;78
2019;2;SKY/AT&T;00497373000110;Grande Porte;MG;Palma;3146701;DTH;105
2019;2;SKY/AT&T;00497373000110;Grande Porte;BA;Barra do Mendes;2903003;DTH;403
2019;2;SKY/AT&T;00497373000110;Grande Porte;AL;Quebrangulo;2707602;DTH;17
2019;2;SKY/AT&T;00497373000110;Grande Porte;PR;Astorga;4102109;DTH;157
2019;2;SKY/AT&T;00497373000110;Grande Porte;PA;Capitão Poço;1502301;DTH;1774
2019;2;SKY/AT&T;00497373000110;Grande Porte;MG;Divisa Nova;3122405;DTH;45
2019;2;SKY/AT&T;00497373000110;Grande Porte;PE;Jurema;2608404;DTH;121
2019;2;SKY/AT&T;00497373000110;Grande Porte;BA;Quijingue;2925907;DTH;115
2019;2;SKY/AT&T;00497373000110;Grande Porte;SP;Aparecida;3502507;DTH;2075
2019;2;SKY/AT&T;00497373000110;Grande Porte;MG;Douradoquara;3123502;DTH;10
2019;2;SKY/AT&T;00497373000110;Grande Porte;MG;Franciscópolis;3126752;DTH;7
2019;2;SKY/AT&T;00497373000110;Grande Porte;BA;Amélia Rodrigues;2901106;DTH;327
2019;2;SKY/AT&T;00497373000110;Grande Porte;SP;Eldorado;3514809;DTH;772
2019;2;SKY/AT&T;00497373000110;Grande Porte;BA;Aurelino Leal;2902401;DTH;73
2019;2;SKY/AT&T;00497373000110;Grande Porte;CE;Jaguaribara;2306801;DTH;30
2019;2;SKY/AT&T;00497373000110;Grande Porte;PI;Patos do Piauí;2207777;DTH;6
2019;2;SKY/AT&T;00497373000110;Grande Porte;SP;Avanhandava;3504404;DTH;479
2019;2;SKY/AT&T;00497373000110;Grande Porte;MA;Belágua;2101731;DTH;31
2019;2;SKY/AT&T;00497373000110;Grande Porte;GO;Palmeiras de Goiás;5215702;DTH;965
2019;2;SKY/AT&T;00497373000110;Grande Porte;RN;Pilões;2410009;DTH;59
2019;2;SKY/AT&T;00497373000110;Grande Porte;RS;Forquetinha;4308433;DTH;20
2019;2;SKY/AT&T;00497373000110;Grande Porte;MG;Frei Inocêncio;3126901;DTH;72
2019;2;SKY/AT&T;00497373000110;Grande Porte;PR;Corumbataí do Sul;4106555;DTH;4
2019;2;SKY/AT&T;00497373000110;Grande Porte;RS;Gramado dos Loureiros;4309126;DTH;9
2019;2;SKY/AT&T;00497373000110;Grande Porte;MG;São José do Goiabal;3163409;DTH;271
2019;2;SKY/AT&T;00497373000110;Grande Porte;SC;Rio Negrinho;4215000;DTH;755
2019;2;SKY/AT&T;00497373000110;Grande Porte;SP;Patrocínio Paulista;3536307;DTH;375
2019;2;SKY/AT&T;00497373000110;Grande Porte;SP;Bernardino de Campos;3506300;DTH;272
2019;2;SKY/AT&T;00497373000110;Grande Porte;MG;Andradas;3102605;DTH;905
2019;2;SKY/AT&T;00497373000110;Grande Porte;RS;São Pedro da Serra;4319356;DTH;236
2019;2;SKY/AT&T;00497373000110;Grande Porte;PR;Medianeira;4115804;DTH;540
2019;2;SKY/AT&T;00497373000110;Grande Porte;GO;Jataí;5211909;DTH;2905
2019;2;SKY/AT&T;00497373000110;Grande Porte;MG;Ibirité;3129806;DTH;6415
2019;2;SKY/AT&T;00497373000110;Grande Porte;SP;Bastos;3505807;DTH;723
2019;2;SKY/AT&T;00497373000110;Grande Porte;RS;Cacique Doble;4303202;DTH;79
2019;2;SKY/AT&T;00497373000110;Grande Porte;MS;Bataguassu;5001904;DTH;363
2019;2;SKY/AT&T;00497373000110;Grande Porte;RS;Pinheirinho do Vale;4314498;DTH;13
2019;2;SKY/AT&T;00497373000110;Grande Porte;RN;São Bento do Trairí;2411700;DTH;7
2019;2;SKY/AT&T;00497373000110;Grande Porte;BA;Água Fria;2900405;DTH;25
2019;2;SKY/AT&T;00497373000110;Grande Porte;MG;Carmo do Paranaíba;3114303;DTH;200
2019;2;SKY/AT&T;00497373000110;Grande Porte;ES;Vila Valério;3205176;DTH;55
2019;2;SKY/AT&T;00497373000110;Grande Porte;MG;Bertópolis;3106606;DTH;5
2019;2;SKY/AT&T;00497373000110;Grande Porte;CE;Chaval;2303907;DTH;481
2019;2;SKY/AT&T;00497373000110;Grande Porte;MG;Tapira;3168101;DTH;79
2019;2;SKY/AT&T;00497373000110;Grande Porte;MG;Silvianópolis;3167400;DTH;99
2019;2;SKY/AT&T;00497373000110;Grande Porte;PR;Foz do Jordão;4108452;DTH;16
2019;2;SKY/AT&T;00497373000110;Grande Porte;PB;São Domingos;2513968;DTH;1
2019;2;SKY/AT&T;00497373000110;Grande Porte;RN;Governador Dix-Sept Rosado;2404309;DTH;121
2019;2;SKY/AT&T;00497373000110;Grande Porte;SP;João Ramalho;3525607;DTH;176
2019;2;SKY/AT&T;00497373000110;Grande Porte;MG;Monte Sião;3143401;DTH;396
2019;2;SKY/AT&T;00497373000110;Grande Porte;PR;Lindoeste;4113452;DTH;38
2019;2;SKY/AT&T;00497373000110;Grande Porte;PA;Santarém Novo;1506906;DTH;36
2019;2;SKY/AT&T;00497373000110;Grande Porte;PI;Floriano;2203909;DTH;961
2019;2;SKY/AT&T;00497373000110;Grande Porte;MT;Jaciara;5104807;DTH;353
2019;2;SKY/AT&T;00497373000110;Grande Porte;PA;Terra Alta;1507961;DTH;112
2019;2;SKY/AT&T;00497373000110;Grande Porte;PI;Porto Alegre do Piauí;2208551;DTH;2
2019;2;SKY/AT&T;00497373000110;Grande Porte;RS;Mato Queimado;4312179;DTH;4
2019;2;SKY/AT&T;00497373000110;Grande Porte;PA;Augusto Corrêa;1500909;DTH;130
2019;2;SKY/AT&T;00497373000110;Grande Porte;PI;Caraúbas do Piauí;2202539;DTH;3
2019;2;SKY/AT&T;00497373000110;Grande Porte;PB;Salgado de São Félix;2513109;DTH;42
2019;2;SKY/AT&T;00497373000110;Grande Porte;PI;Água Branca;2200202;DTH;65
2019;2;SKY/AT&T;00497373000110;Grande Porte;GO;Montividiu;5213756;DTH;188
2019;2;SKY/AT&T;00497373000110;Grande Porte;RS;Bom Progresso;4302378;DTH;31
2019;2;SKY/AT&T;00497373000110;Grande Porte;MA;Boa Vista do Gurupi;2101970;DTH;10
2019;2;SKY/AT&T;00497373000110;Grande Porte;BA;Elísio Medrado;2910305;DTH;417
2019;2;SKY/AT&T;00497373000110;Grande Porte;RS;Palmitinho;4313805;DTH;32
2019;2;SKY/AT&T;00497373000110;Grande Porte;RN;Doutor Severiano;2403202;DTH;14
2019;2;SKY/AT&T;00497373000110;Grande Porte;PB;Catingueira;2504207;DTH;7
2019;2;SKY/AT&T;00497373000110;Grande Porte;PR;Guairaçá;4108908;DTH;46
2019;2;SKY/AT&T;00497373000110;Grande Porte;PB;Mamanguape;2508901;DTH;243
2019;2;SKY/AT&T;00497373000110;Grande Porte;RS;Soledade;4320800;DTH;728
2019;2;SKY/AT&T;00497373000110;Grande Porte;RO;Cujubim;1100940;DTH;152
2019;2;SKY/AT&T;00497373000110;Grande Porte;AL;Teotônio Vilela;2709152;DTH;308
2019;2;SKY/AT&T;00497373000110;Grande Porte;SP;São José do Barreiro;3549607;DTH;435
2019;2;SKY/AT&T;00497373000110;Grande Porte;PI;"Olho D'Água do Piauí";2207108;DTH;11
2019;2;SKY/AT&T;00497373000110;Grande Porte;MA;Coroatá;2103604;DTH;743
2019;2;SKY/AT&T;00497373000110;Grande Porte;SP;Piquerobi;3538303;DTH;46
2019;2;SKY/AT&T;00497373000110;Grande Porte;MT;Barra do Garças;5101803;DTH;2204
2019;2;SKY/AT&T;00497373000110;Grande Porte;PR;"São Jorge d'Oeste";4125209;DTH;27
2019;2;SKY/AT&T;00497373000110;Grande Porte;MG;Piedade do Rio Grande;3150307;DTH;29
2019;2;SKY/AT&T;00497373000110;Grande Porte;BA;Mucugê;2921906;DTH;876
2019;2;SKY/AT&T;00497373000110;Grande Porte;RJ;São Sebastião do Alto;3305307;DTH;129
2019;2;SKY/AT&T;00497373000110;Grande Porte;RO;"Santa Luzia D'Oeste";1100296;DTH;32
2019;2;SKY/AT&T;00497373000110;Grande Porte;MS;Vicentina;5008404;DTH;48
2019;2;SKY/AT&T;00497373000110;Grande Porte;BA;Cipó;2907905;DTH;384
2019;2;SKY/AT&T;00497373000110;Grande Porte;MG;Formoso;3126208;DTH;122
2019;2;SKY/AT&T;00497373000110;Grande Porte;RS;Barra do Ribeiro;4301909;DTH;511
2019;2;SKY/AT&T;00497373000110;Grande Porte;AM;Ipixuna;1301803;DTH;4
2019;2;SKY/AT&T;00497373000110;Grande Porte;RR;Cantá;1400175;DTH;112
2019;2;SKY/AT&T;00497373000110;Grande Porte;SC;Gravatal;4206207;DTH;97
2019;2;SKY/AT&T;00497373000110;Grande Porte;MA;Trizidela do Vale;2112233;DTH;238
2019;2;SKY/AT&T;00497373000110;Grande Porte;MG;Curvelo;3120904;DTH;1862
2019;2;SKY/AT&T;00497373000110;Grande Porte;AL;Inhapi;2703304;DTH;23
2019;2;SKY/AT&T;00497373000110;Grande Porte;PI;Miguel Alves;2206209;DTH;93
2019;2;SKY/AT&T;00497373000110;Grande Porte;BA;Contendas do Sincorá;2908804;DTH;13
2019;2;SKY/AT&T;00497373000110;Grande Porte;MG;Abaeté;3100203;DTH;688
2019;2;SKY/AT&T;00497373000110;Grande Porte;TO;Presidente Kennedy;1718402;DTH;17
2019;2;SKY/AT&T;00497373000110;Grande Porte;PR;Nova Fátima;4117008;DTH;65
2019;2;SKY/AT&T;00497373000110;Grande Porte;PB;Serraria;2515906;DTH;8
2019;2;SKY/AT&T;00497373000110;Grande Porte;PE;Araripina;2601102;DTH;168
2019;2;SKY/AT&T;00497373000110;Grande Porte;PI;Barreiras do Piauí;2201309;DTH;1
2019;2;SKY/AT&T;00497373000110;Grande Porte;SE;Estância;2802106;DTH;880
2019;2;SKY/AT&T;00497373000110;Grande Porte;MG;Bicas;3106903;DTH;630
2019;2;SKY/AT&T;00497373000110;Grande Porte;MG;Betim;3106705;DTH;16659
2019;2;SKY/AT&T;00497373000110;Grande Porte;BA;Senhor do Bonfim;2930105;DTH;521
2019;2;SKY/AT&T;00497373000110;Grande Porte;BA;Igrapiúna;2913457;DTH;295
2019;2;SKY/AT&T;00497373000110;Grande Porte;CE;Cedro;2303808;DTH;447
2019;2;SKY/AT&T;00497373000110;Grande Porte;MG;Ubaí;3170008;DTH;16
2019;2;SKY/AT&T;00497373000110;Grande Porte;AL;Maragogi;2704500;DTH;541
2019;2;SKY/AT&T;00497373000110;Grande Porte;BA;Jeremoabo;2918100;DTH;539
2019;2;SKY/AT&T;00497373000110;Grande Porte;MG;Indianópolis;3130705;DTH;40
2019;2;SKY/AT&T;00497373000110;Grande Porte;RS;Santa Bárbara do Sul;4316709;DTH;241
2019;2;SKY/AT&T;00497373000110;Grande Porte;MG;Bonito de Minas;3108255;DTH;29
2019;2;SKY/AT&T;00497373000110;Grande Porte;PR;Doutor Ulysses;4128633;DTH;196
2019;2;SKY/AT&T;00497373000110;Grande Porte;MG;Piranguinho;3151008;DTH;165
2019;2;SKY/AT&T;00497373000110;Grande Porte;PR;Bela Vista da Caroba;4102752;DTH;1
2019;2;SKY/AT&T;00497373000110;Grande Porte;CE;Brejo Santo;2302503;DTH;186
2019;2;SKY/AT&T;00497373000110;Grande Porte;GO;Buriti Alegre;5203906;DTH;88
2019;2;SKY/AT&T;00497373000110;Grande Porte;BA;Santa Rita de Cássia;2928406;DTH;34
2019;2;SKY/AT&T;00497373000110;Grande Porte;TO;Tupirama;1721257;DTH;22
2019;2;SKY/AT&T;00497373000110;Grande Porte;RS;Protásio Alves;4315172;DTH;105
2019;2;SKY/AT&T;00497373000110;Grande Porte;RS;Cerro Largo;4305207;DTH;354
2019;2;SKY/AT&T;00497373000110;Grande Porte;RS;Santana da Boa Vista;4317004;DTH;29
2019;2;SKY/AT&T;00497373000110;Grande Porte;SC;Sangão;4215455;DTH;140
2019;2;SKY/AT&T;00497373000110;Grande Porte;BA;Lençóis;2919306;DTH;660
2019;2;SKY/AT&T;00497373000110;Grande Porte;CE;Senador Pompeu;2312700;DTH;63
2019;2;SKY/AT&T;00497373000110;Grande Porte;PA;Salinópolis;1506203;DTH;724
2019;2;SKY/AT&T;00497373000110;Grande Porte;SP;Guaratinguetá;3518404;DTH;6924
2019;2;SKY/AT&T;00497373000110;Grande Porte;AM;Apuí;1300144;DTH;309
2019;2;SKY/AT&T;00497373000110;Grande Porte;SP;Monteiro Lobato;3531704;DTH;561
2019;2;SKY/AT&T;00497373000110;Grande Porte;GO;Trindade;5221403;DTH;2240
2019;2;SKY/AT&T;00497373000110;Grande Porte;RN;Bento Fernandes;2401602;DTH;16
2019;2;SKY/AT&T;00497373000110;Grande Porte;RS;Teutônia;4321451;DTH;735
2019;2;SKY/AT&T;00497373000110;Grande Porte;MG;São Lourenço;3163706;DTH;1457
2019;2;SKY/AT&T;00497373000110;Grande Porte;RS;Pedras Altas;4314175;DTH;43
2019;2;SKY/AT&T;00497373000110;Grande Porte;MA;Cururupu;2103703;DTH;117
2019;2;SKY/AT&T;00497373000110;Grande Porte;PI;Santa Rosa do Piauí;2209377;DTH;12
2019;2;SKY/AT&T;00497373000110;Grande Porte;BA;Carinhanha;2907103;DTH;139
2019;2;SKY/AT&T;00497373000110;Grande Porte;RS;Carazinho;4304705;DTH;1394
2019;2;SKY/AT&T;00497373000110;Grande Porte;MG;Juiz de Fora;3136702;DTH;20682
2019;2;SKY/AT&T;00497373000110;Grande Porte;MG;Piau;3150109;DTH;43
2019;2;SKY/AT&T;00497373000110;Grande Porte;AP;Amapá;1600105;DTH;131
2019;2;SKY/AT&T;00497373000110;Grande Porte;TO;Novo Jardim;1715259;DTH;35
2019;2;SKY/AT&T;00497373000110;Grande Porte;MT;"Figueirópolis D'Oeste";5103809;DTH;41
2019;2;SKY/AT&T;00497373000110;Grande Porte;MA;São Félix de Balsas;2110807;DTH;1
2019;2;SKY/AT&T;00497373000110;Grande Porte;MG;São João do Pacuí;3162658;DTH;18
2019;2;SKY/AT&T;00497373000110;Grande Porte;PR;Lobato;4113601;DTH;20
2019;2;SKY/AT&T;00497373000110;Grande Porte;GO;Moiporá;5213400;DTH;43
2019;2;SKY/AT&T;00497373000110;Grande Porte;PR;Assaí;4101903;DTH;152
2019;2;SKY/AT&T;00497373000110;Grande Porte;MG;Ipatinga;3131307;DTH;3185
2019;2;SKY/AT&T;00497373000110;Grande Porte;MG;Várzea da Palma;3170800;DTH;498
2019;2;SKY/AT&T;00497373000110;Grande Porte;SP;Pontal;3540200;DTH;900
2019;2;SKY/AT&T;00497373000110;Grande Porte;PI;Landri Sales;2205607;DTH;9
2019;2;SKY/AT&T;00497373000110;Grande Porte;RS;Não-Me-Toque;4312658;DTH;507
2019;2;SKY/AT&T;00497373000110;Grande Porte;SP;Rinópolis;3543808;DTH;178
2019;2;SKY/AT&T;00497373000110;Grande Porte;MS;Chapadão do Sul;5002951;DTH;1180
2019;2;SKY/AT&T;00497373000110;Grande Porte;MG;Mesquita;3141702;DTH;11
2019;2;SKY/AT&T;00497373000110;Grande Porte;PR;Coronel Domingos Soares;4106456;DTH;22
2019;2;SKY/AT&T;00497373000110;Grande Porte;BA;Santanópolis;2928307;DTH;27
2019;2;SKY/AT&T;00497373000110;Grande Porte;MG;Alvarenga;3102209;DTH;5
2019;2;SKY/AT&T;00497373000110;Grande Porte;AL;Junqueiro;2704005;DTH;132
2019;2;SKY/AT&T;00497373000110;Grande Porte;MA;Matinha;2106508;DTH;101
2019;2;SKY/AT&T;00497373000110;Grande Porte;PE;Vertentes;2616209;DTH;75
2019;2;SKY/AT&T;00497373000110;Grande Porte;MS;Água Clara;5000203;DTH;643
2019;2;SKY/AT&T;00497373000110;Grande Porte;AL;Carneiros;2701803;DTH;58
2019;2;SKY/AT&T;00497373000110;Grande Porte;AL;Palestina;2706208;DTH;6
2019;2;SKY/AT&T;00497373000110;Grande Porte;PB;Santa Cruz;2513208;DTH;6
2019;2;SKY/AT&T;00497373000110;Grande Porte;PI;Jatobá do Piauí;2205276;DTH;1
2019;2;SKY/AT&T;00497373000110;Grande Porte;GO;Damolândia;5206800;DTH;99
2019;2;SKY/AT&T;00497373000110;Grande Porte;PI;Jurema;2205532;DTH;12
2019;2;SKY/AT&T;00497373000110;Grande Porte;BA;Sebastião Laranjeiras;2930006;DTH;9
2019;2;SKY/AT&T;00497373000110;Grande Porte;MG;Matutina;3141207;DTH;27
2019;2;SKY/AT&T;00497373000110;Grande Porte;PR;Mandirituba;4114302;DTH;818
2019;2;SKY/AT&T;00497373000110;Grande Porte;MA;Açailândia;2100055;DTH;668
2019;2;SKY/AT&T;00497373000110;Grande Porte;SP;Irapuru;3521606;DTH;118
2019;2;SKY/AT&T;00497373000110;Grande Porte;CE;Apuiarés;2300903;DTH;153
2019;2;SKY/AT&T;00497373000110;Grande Porte;SE;Amparo de São Francisco;2800100;DTH;24
2019;2;SKY/AT&T;00497373000110;Grande Porte;PE;Cedro;2604304;DTH;15
2019;2;SKY/AT&T;00497373000110;Grande Porte;MA;Sambaíba;2109700;DTH;5
2019;2;SKY/AT&T;00497373000110;Grande Porte;SP;Panorama;3535408;DTH;478
2019;2;SKY/AT&T;00497373000110;Grande Porte;RS;São José das Missões;4318457;DTH;4
2019;2;SKY/AT&T;00497373000110;Grande Porte;PI;Fartura do Piauí;2203750;DTH;3
2019;2;SKY/AT&T;00497373000110;Grande Porte;GO;Campo Alegre de Goiás;5204805;DTH;106
2019;2;SKY/AT&T;00497373000110;Grande Porte;SC;Santa Helena;4215554;DTH;9
2019;2;SKY/AT&T;00497373000110;Grande Porte;SP;Ribeirão dos Índios;3543238;DTH;20
2019;2;SKY/AT&T;00497373000110;Grande Porte;PR;Bela Vista do Paraíso;4102802;DTH;201
2019;2;SKY/AT&T;00497373000110;Grande Porte;AM;Atalaia do Norte;1300201;DTH;231
2019;2;SKY/AT&T;00497373000110;Grande Porte;PB;Riacho de Santo Antônio;2512788;DTH;2
2019;2;SKY/AT&T;00497373000110;Grande Porte;PR;Santa Amélia;4123105;DTH;13
2019;2;SKY/AT&T;00497373000110;Grande Porte;MG;Gurinhatã;3129103;DTH;92
2019;2;SKY/AT&T;00497373000110;Grande Porte;AL;Jacuípe;2703502;DTH;17
2019;2;SKY/AT&T;00497373000110;Grande Porte;RS;São Gabriel;4318309;DTH;1664
2019;2;SKY/AT&T;00497373000110;Grande Porte;PI;Altos;2200400;DTH;237
2019;2;SKY/AT&T;00497373000110;Grande Porte;PE;Xexéu;2616506;DTH;236
2019;2;SKY/AT&T;00497373000110;Grande Porte;PR;Cafelândia;4103453;DTH;151
2019;2;SKY/AT&T;00497373000110;Grande Porte;SP;Areias;3503505;DTH;416
2019;2;SKY/AT&T;00497373000110;Grande Porte;PI;Santa Luz;2209302;DTH;5
2019;2;SKY/AT&T;00497373000110;Grande Porte;AM;Manaus;1302603;DTH;66158
2019;2;SKY/AT&T;00497373000110;Grande Porte;PB;Soledade;2516102;DTH;41
2019;2;SKY/AT&T;00497373000110;Grande Porte;RS;Nova Alvorada;4312757;DTH;38
2019;2;SKY/AT&T;00497373000110;Grande Porte;BA;São Felipe;2929107;DTH;232
2019;2;SKY/AT&T;00497373000110;Grande Porte;ES;Iconha;3202603;DTH;72
2019;2;ALGAR (CTBC TELECOM);05835916000185;Pequeno Porte;MG;Ibiraci;3129707;DTH;39
2019;2;SKY/AT&T;00497373000110;Grande Porte;SP;Macedônia;3528205;DTH;247
2019;2;ALGAR (CTBC TELECOM);05835916000185;Pequeno Porte;MG;Delta;3121258;DTH;64
2019;2;ALGAR (CTBC TELECOM);05835916000185;Pequeno Porte;RS;Nova Petrópolis;4313201;DTH;2
2019;2;SKY/AT&T;00497373000110;Grande Porte;RS;Pelotas;4314407;DTH;3633
2019;2;SKY/AT&T;00497373000110;Grande Porte;RN;Antônio Martins;2400901;DTH;30
2019;2;SKY/AT&T;00497373000110;Grande Porte;PR;Maripá;4115358;DTH;21
2019;2;SKY/AT&T;00497373000110;Grande Porte;RN;São Rafael;2412807;DTH;35
2019;2;SKY/AT&T;00497373000110;Grande Porte;SP;Taquaritinga;3553708;DTH;1289
2019;2;SKY/AT&T;00497373000110;Grande Porte;PI;Curimatá;2203206;DTH;29
2019;2;SKY/AT&T;00497373000110;Grande Porte;MG;Itaipé;3132305;DTH;21
2019;2;SKY/AT&T;00497373000110;Grande Porte;BA;Nova Ibiá;2922755;DTH;167
2019;2;SKY/AT&T;00497373000110;Grande Porte;MA;"Olho d'Água das Cunhãs";2107407;DTH;63
2019;2;SKY/AT&T;00497373000110;Grande Porte;SC;Guaramirim;4206504;DTH;1148
2019;2;SKY/AT&T;00497373000110;Grande Porte;AL;Cajueiro;2701308;DTH;55
2019;2;SKY/AT&T;00497373000110;Grande Porte;MG;Santa Rosa da Serra;3159704;DTH;10
2019;2;SKY/AT&T;00497373000110;Grande Porte;GO;Edéia;5207402;DTH;937
2019;2;SKY/AT&T;00497373000110;Grande Porte;AC;Epitaciolândia;1200252;DTH;166
2019;2;SKY/AT&T;00497373000110;Grande Porte;SC;Tubarão;4218707;DTH;1783
2019;2;SKY/AT&T;00497373000110;Grande Porte;RN;São José do Campestre;2412302;DTH;128
2019;2;SKY/AT&T;00497373000110;Grande Porte;ES;Muniz Freire;3203700;DTH;56
2019;2;SKY/AT&T;00497373000110;Grande Porte;SP;Terra Roxa;3554409;DTH;156
2019;2;SKY/AT&T;00497373000110;Grande Porte;PB;Campina Grande;2504009;DTH;3096
2019;2;SKY/AT&T;00497373000110;Grande Porte;RJ;Bom Jardim;3300506;DTH;719
2019;2;SKY/AT&T;00497373000110;Grande Porte;MA;Bacurituba;2101350;DTH;20
2019;2;SKY/AT&T;00497373000110;Grande Porte;CE;Senador Sá;2312809;DTH;38
2019;2;SKY/AT&T;00497373000110;Grande Porte;MG;Barra Longa;3105707;DTH;269
2019;2;SKY/AT&T;00497373000110;Grande Porte;CE;Granja;2304707;DTH;435
2019;2;SKY/AT&T;00497373000110;Grande Porte;PI;Hugo Napoleão;2204600;DTH;10
2019;2;SKY/AT&T;00497373000110;Grande Porte;SC;Cordilheira Alta;4204350;DTH;68
2019;2;SKY/AT&T;00497373000110;Grande Porte;PR;Fênix;4107702;DTH;13
2019;2;SKY/AT&T;00497373000110;Grande Porte;MG;Guarará;3128501;DTH;134
2019;2;SKY/AT&T;00497373000110;Grande Porte;SP;Planalto;3539608;DTH;254
2019;2;SKY/AT&T;00497373000110;Grande Porte;BA;Andaraí;2901304;DTH;300
2019;2;SKY/AT&T;00497373000110;Grande Porte;BA;Barra;2902708;DTH;123
2019;2;SKY/AT&T;00497373000110;Grande Porte;RN;Ouro Branco;2408508;DTH;14
2019;2;SKY/AT&T;00497373000110;Grande Porte;TO;Miracema do Tocantins;1713205;DTH;318
2019;2;SKY/AT&T;00497373000110;Grande Porte;RO;Ji-Paraná;1100122;DTH;1347
2019;2;SKY/AT&T;00497373000110;Grande Porte;SP;Luís Antônio;3527603;DTH;775
2019;2;SKY/AT&T;00497373000110;Grande Porte;GO;Goiandira;5208509;DTH;97
2019;2;SKY/AT&T;00497373000110;Grande Porte;RN;Alexandria;2400505;DTH;93
2019;2;SKY/AT&T;00497373000110;Grande Porte;SC;Barra Bonita;4202099;DTH;3
2019;2;SKY/AT&T;00497373000110;Grande Porte;BA;Várzea Nova;2933158;DTH;81
2019;2;SKY/AT&T;00497373000110;Grande Porte;SP;Rio Claro;3543907;DTH;4602
2019;2;SKY/AT&T;00497373000110;Grande Porte;TO;Figueirópolis;1707652;DTH;49
2019;2;SKY/AT&T;00497373000110;Grande Porte;MG;Igaratinga;3130200;DTH;160
2019;2;SKY/AT&T;00497373000110;Grande Porte;SC;Itapiranga;4208401;DTH;154
2019;2;SKY/AT&T;00497373000110;Grande Porte;MG;Alto Rio Doce;3102100;DTH;66
2019;2;SKY/AT&T;00497373000110;Grande Porte;ES;Água Doce do Norte;3200169;DTH;23
2019;2;SKY/AT&T;00497373000110;Grande Porte;SP;Fernandópolis;3515509;DTH;3450
2019;2;SKY/AT&T;00497373000110;Grande Porte;GO;Simolândia;5220686;DTH;34
2019;2;SKY/AT&T;00497373000110;Grande Porte;SP;Alambari;3500758;DTH;211
