Ano;Mês;Empresa;CNPJ;Porte da Prestadora;UF;Município;Código IBGE Município;Tecnologia;Acessos
2019;6;CLARO;09132659000176;Grande Porte;PB;Cuitegi;2505204;DTH;3
2019;6;CLARO;09132659000176;Grande Porte;SP;Mongaguá;3531100;DTH;2211
2019;6;CLARO;09132659000176;Grande Porte;MG;Alagoa;3101300;DTH;1
2019;6;CLARO;09132659000176;Grande Porte;SP;Dois Córregos;3514106;DTH;484
2019;6;CLARO;09132659000176;Grande Porte;PE;Bom Jardim;2602209;DTH;90
2019;6;CLARO;09132659000176;Grande Porte;BA;Adustina;2900355;DTH;17
2019;6;CLARO;09132659000176;Grande Porte;BA;Una;2932507;DTH;43
2019;6;CLARO;09132659000176;Grande Porte;RJ;Três Rios;3306008;DTH;459
2019;6;CLARO;09132659000176;Grande Porte;MT;Vila Rica;5108600;DTH;271
2019;6;CLARO;09132659000176;Grande Porte;BA;Tanhaçu;2931004;DTH;7
2019;6;CLARO;09132659000176;Grande Porte;PR;Missal;4116059;DTH;9
2019;6;CLARO;09132659000176;Grande Porte;RS;Rosário do Sul;4316402;DTH;211
2019;6;CLARO;09132659000176;Grande Porte;SC;Joinville;4209102;DTH;2544
2019;6;CLARO;09132659000176;Grande Porte;GO;Bela Vista de Goiás;5203302;DTH;103
2019;6;CLARO;09132659000176;Grande Porte;TO;Marianópolis do Tocantins;1712504;DTH;19
2019;6;CLARO;09132659000176;Grande Porte;RJ;Niterói;3303302;DTH;5144
2019;6;CLARO;09132659000176;Grande Porte;PR;Santa Tereza do Oeste;4124020;DTH;15
2019;6;CLARO;09132659000176;Grande Porte;SP;Araçatuba;3502804;DTH;1544
2019;6;CLARO;09132659000176;Grande Porte;BA;Ibirapitanga;2912707;DTH;33
2019;6;CLARO;09132659000176;Grande Porte;MS;Bataguassu;5001904;DTH;92
2019;6;CLARO;09132659000176;Grande Porte;BA;Jacaraci;2917409;DTH;2
2019;6;CLARO;09132659000176;Grande Porte;PB;Araçagi;2500809;DTH;13
2019;6;CLARO;09132659000176;Grande Porte;RS;Dona Francisca;4306700;DTH;10
2019;6;CLARO;09132659000176;Grande Porte;RS;São Luiz Gonzaga;4318903;DTH;134
2019;6;CLARO;09132659000176;Grande Porte;MA;Pinheiro;2108603;DTH;81
2019;6;CLARO;09132659000176;Grande Porte;RS;Muitos Capões;4312617;DTH;10
2019;6;CLARO;09132659000176;Grande Porte;PI;Colônia do Gurguéia;2202752;DTH;13
2019;6;CLARO;09132659000176;Grande Porte;PR;Japurá;4112405;DTH;15
2019;6;CLARO;09132659000176;Grande Porte;GO;Acreúna;5200134;DTH;72
2019;6;CLARO;09132659000176;Grande Porte;MG;Sabará;3156700;DTH;1468
2019;6;CLARO;09132659000176;Grande Porte;MG;Dom Silvério;3122702;DTH;42
2019;6;CLARO;09132659000176;Grande Porte;SP;Paulicéia;3536406;DTH;35
2019;6;CLARO;09132659000176;Grande Porte;CE;Cascavel;2303501;DTH;270
2019;6;CLARO;09132659000176;Grande Porte;BA;Alcobaça;2900801;DTH;28
2019;6;CLARO;09132659000176;Grande Porte;SE;Monte Alegre de Sergipe;2804201;DTH;9
2019;6;CLARO;09132659000176;Grande Porte;RS;São Sepé;4319604;DTH;58
2019;6;CLARO;09132659000176;Grande Porte;SP;Ribeirão Branco;3543006;DTH;36
2019;6;CLARO;09132659000176;Grande Porte;PI;Caracol;2202505;DTH;7
2019;6;CLARO;09132659000176;Grande Porte;RS;Carlos Gomes;4304853;DTH;3
2019;6;CLARO;09132659000176;Grande Porte;RN;Touros;2414407;DTH;583
2019;6;CLARO;09132659000176;Grande Porte;AC;Cruzeiro do Sul;1200203;DTH;519
2019;6;CLARO;09132659000176;Grande Porte;PR;Porecatu;4120002;DTH;40
2019;6;CLARO;09132659000176;Grande Porte;PB;Riachão do Poço;2512762;DTH;2
2019;6;CLARO;09132659000176;Grande Porte;SP;Marília;3529005;DTH;2330
2019;6;CLARO;09132659000176;Grande Porte;SP;Conchas;3512308;DTH;185
2019;6;CLARO;09132659000176;Grande Porte;MA;Buriticupu;2102325;DTH;18
2019;6;CLARO;09132659000176;Grande Porte;SP;Populina;3540408;DTH;62
2019;6;CLARO;09132659000176;Grande Porte;MG;São Sebastião do Rio Verde;3164902;DTH;8
2019;6;OI;05423963000111;Grande Porte;MG;Muriaé;3143906;DTH;2658
2019;6;OI;05423963000111;Grande Porte;RN;Jundiá;2406155;DTH;45
2019;6;OI;05423963000111;Grande Porte;SP;Piquete;3538501;DTH;1
2019;6;OI;05423963000111;Grande Porte;MG;Itatiaiuçu;3133709;DTH;82
2019;6;OI;05423963000111;Grande Porte;RN;Guamaré;2404507;DTH;30
2019;6;OI;05423963000111;Grande Porte;RN;Marcelino Vieira;2407302;DTH;12
2019;6;OI;05423963000111;Grande Porte;BA;Araci;2902104;DTH;15
2019;6;OI;05423963000111;Grande Porte;BA;Ibititá;2913101;DTH;228
2019;6;OI;05423963000111;Grande Porte;BA;São Sebastião do Passé;2929503;DTH;121
2019;6;OI;05423963000111;Grande Porte;RS;Tiradentes do Sul;4321477;DTH;2
2019;6;OI;05423963000111;Grande Porte;MG;Conceição da Aparecida;3117108;DTH;383
2019;6;OI;05423963000111;Grande Porte;PR;Corumbataí do Sul;4106555;DTH;7
2019;6;OI;05423963000111;Grande Porte;MG;Tumiritinga;3169505;DTH;38
2019;6;OI;05423963000111;Grande Porte;PI;Floriano;2203909;DTH;283
2019;6;OI;05423963000111;Grande Porte;CE;Meruoca;2308203;DTH;29
2019;6;OI;05423963000111;Grande Porte;BA;Aporá;2901908;DTH;159
2019;6;OI;05423963000111;Grande Porte;PR;Cruzeiro do Sul;4106704;DTH;131
2019;6;OI;05423963000111;Grande Porte;SP;Embaúba;3514957;DTH;1
2019;6;OI;05423963000111;Grande Porte;BA;Jaguarari;2917706;DTH;41
2019;6;OI;05423963000111;Grande Porte;RS;Gramado;4309100;DTH;915
2019;6;OI;05423963000111;Grande Porte;PB;São José dos Ramos;2514453;DTH;6
2019;6;OI;05423963000111;Grande Porte;MG;Bocaina de Minas;3107208;DTH;122
2019;6;OI;05423963000111;Grande Porte;RS;Garibaldi;4308607;DTH;461
2019;6;OI;05423963000111;Grande Porte;RS;Ronda Alta;4316105;DTH;24
2019;6;OI;05423963000111;Grande Porte;SP;Oscar Bressane;3534500;DTH;1
2019;6;OI;05423963000111;Grande Porte;RS;Entre-Ijuís;4306932;DTH;21
2019;6;OI;05423963000111;Grande Porte;RS;Arroio do Padre;4301073;DTH;84
2019;6;OI;05423963000111;Grande Porte;SE;Nossa Senhora das Dores;2804607;DTH;39
2019;6;OI;05423963000111;Grande Porte;MA;São Luís Gonzaga do Maranhão;2111409;DTH;10
2019;6;OI;05423963000111;Grande Porte;RS;Mormaço;4312427;DTH;4
2019;6;OI;05423963000111;Grande Porte;RJ;São José de Ubá;3305133;DTH;58
2019;6;OI;05423963000111;Grande Porte;RS;Picada Café;4314423;DTH;44
2019;6;OI;05423963000111;Grande Porte;RO;Jaru;1100114;DTH;363
2019;6;OI;05423963000111;Grande Porte;SP;Areiópolis;3503604;DTH;1
2019;6;OI;05423963000111;Grande Porte;RJ;Rio das Flores;3304508;DTH;412
2019;6;OI;05423963000111;Grande Porte;PR;Tibagi;4127502;DTH;201
2019;6;OI;05423963000111;Grande Porte;RS;São João da Urtiga;4318424;DTH;8
2019;6;OI;05423963000111;Grande Porte;RS;Cerro Grande;4305157;DTH;3
2019;6;OI;05423963000111;Grande Porte;BA;Antônio Gonçalves;2901809;DTH;7
2019;6;OI;05423963000111;Grande Porte;BA;Mirangaba;2921401;DTH;17
2019;6;OI;05423963000111;Grande Porte;PR;Ampére;4101002;DTH;142
2019;6;OI;05423963000111;Grande Porte;MG;Alpinópolis;3101904;DTH;377
2019;6;OI;05423963000111;Grande Porte;SP;Ubatuba;3555406;DTH;19
2019;6;OI;05423963000111;Grande Porte;PE;Belém de Maria;2601508;DTH;48
2019;6;OI;05423963000111;Grande Porte;MG;Capetinga;3112406;DTH;51
2019;6;OI;05423963000111;Grande Porte;RS;Cruzaltense;4306130;DTH;2
2019;6;OI;05423963000111;Grande Porte;MG;Santo Antônio do Aventureiro;3160009;DTH;149
2019;6;OI;05423963000111;Grande Porte;MG;Itaúna;3133808;DTH;950
2019;6;OI;05423963000111;Grande Porte;MG;Candeias;3112000;DTH;243
2019;6;OI;05423963000111;Grande Porte;BA;Pindobaçu;2924603;DTH;4
2019;6;OI;05423963000111;Grande Porte;CE;Aratuba;2301406;DTH;221
2019;6;OI;05423963000111;Grande Porte;RS;Erechim;4307005;DTH;461
2019;6;OI;05423963000111;Grande Porte;RS;Coronel Pilar;4305934;DTH;22
2019;6;OI;05423963000111;Grande Porte;SC;Balneário Camboriú;4202008;DTH;1747
2019;6;OI;05423963000111;Grande Porte;RS;Cotiporã;4305959;DTH;98
2019;6;OI;05423963000111;Grande Porte;PR;Planaltina do Paraná;4119707;DTH;73
2019;6;OI;05423963000111;Grande Porte;RN;"Lagoa d'Anta";2406205;DTH;50
2019;6;OI;05423963000111;Grande Porte;MG;Monte Santo de Minas;3143203;DTH;659
2019;6;OI;05423963000111;Grande Porte;SE;Siriri;2807204;DTH;16
2019;6;OI;05423963000111;Grande Porte;RS;Esmeralda;4307401;DTH;128
2019;6;OI;05423963000111;Grande Porte;RS;Erval Grande;4307203;DTH;7
2019;6;OI;05423963000111;Grande Porte;RS;Gentil;4308854;DTH;3
2019;6;ALGAR (CTBC TELECOM);05835916000185;Pequeno Porte;SP;Colômbia;3512100;DTH;77
2019;6;ALGAR (CTBC TELECOM);05835916000185;Pequeno Porte;GO;São Simão;5220405;DTH;148
2019;6;ALGAR (CTBC TELECOM);05835916000185;Pequeno Porte;MG;Ibiá;3129509;DTH;12
2019;6;ALGAR (CTBC TELECOM);05835916000185;Pequeno Porte;MG;Coromandel;3119302;DTH;16
2019;6;ALGAR (CTBC TELECOM);05835916000185;Pequeno Porte;SP;Buritizal;3508207;DTH;45
2019;6;ALGAR (CTBC TELECOM);05835916000185;Pequeno Porte;MG;São José da Varginha;3163102;DTH;12
2019;6;CLARO;09132659000176;Grande Porte;RS;Áurea;4301552;DTH;7
2019;6;ALGAR (CTBC TELECOM);05835916000185;Pequeno Porte;RJ;Rio de Janeiro;3304557;DTH;1
2019;6;ALGAR (CTBC TELECOM);05835916000185;Pequeno Porte;MG;Cachoeira Dourada;3109808;DTH;12
2019;6;ALGAR (CTBC TELECOM);05835916000185;Pequeno Porte;RJ;Miracema;3303005;DTH;1
2019;6;OI;05423963000111;Grande Porte;MG;Arceburgo;3104106;DTH;267
2019;6;OI;05423963000111;Grande Porte;MG;Santa Rita de Ibitipoca;3159407;DTH;101
2019;6;OI;05423963000111;Grande Porte;MG;Carmo da Mata;3114006;DTH;318
2019;6;OI;05423963000111;Grande Porte;PE;Barreiros;2601409;DTH;176
2019;6;OI;05423963000111;Grande Porte;MG;Madre de Deus de Minas;3139102;DTH;149
2019;6;OI;05423963000111;Grande Porte;RS;Três Palmeiras;4321857;DTH;9
2019;6;OI;05423963000111;Grande Porte;PE;Jataúba;2608008;DTH;57
2019;6;OI;05423963000111;Grande Porte;MG;Ervália;3124005;DTH;533
2019;6;OI;05423963000111;Grande Porte;SP;Alto Alegre;3501103;DTH;1
2019;6;OI;05423963000111;Grande Porte;SC;Criciúma;4204608;DTH;1863
2019;6;OI;05423963000111;Grande Porte;BA;Varzedo;2933174;DTH;59
2019;6;OI;05423963000111;Grande Porte;SP;Cordeirópolis;3512407;DTH;2
2019;6;OI;05423963000111;Grande Porte;CE;Morada Nova;2308708;DTH;234
2019;6;OI;05423963000111;Grande Porte;CE;Uruburetama;2313807;DTH;51
2019;6;OI;05423963000111;Grande Porte;RS;Dois Lajeados;4306452;DTH;106
2019;6;OI;05423963000111;Grande Porte;PB;Bernardino Batista;2502052;DTH;2
2019;6;OI;05423963000111;Grande Porte;BA;Itapicuru;2916500;DTH;162
2019;6;OI;05423963000111;Grande Porte;TO;Piraquê;1717206;DTH;3
2019;6;OI;05423963000111;Grande Porte;MG;Paiva;3146602;DTH;50
2019;6;OI;05423963000111;Grande Porte;BA;Lamarão;2919108;DTH;4
2019;6;OI;05423963000111;Grande Porte;RJ;São José do Vale do Rio Preto;3305158;DTH;856
2019;6;OI;05423963000111;Grande Porte;PR;Mandaguari;4114203;DTH;280
2019;6;OI;05423963000111;Grande Porte;RS;São José do Norte;4318507;DTH;51
2019;6;OI;05423963000111;Grande Porte;BA;Várzea do Poço;2933109;DTH;55
2019;6;OI;05423963000111;Grande Porte;SE;Neópolis;2804409;DTH;213
2019;6;OI;05423963000111;Grande Porte;MG;Baldim;3105004;DTH;39
2019;6;OI;05423963000111;Grande Porte;PR;Apucarana;4101408;DTH;688
2019;6;OI;05423963000111;Grande Porte;MG;Carmésia;3113800;DTH;13
2019;6;OI;05423963000111;Grande Porte;RS;Tuparendi;4322301;DTH;20
2019;6;OI;05423963000111;Grande Porte;RS;Ubiretama;4322343;DTH;3
2019;6;OI;05423963000111;Grande Porte;MG;Carmo de Minas;3114105;DTH;181
2019;6;OI;05423963000111;Grande Porte;RS;André da Rocha;4300661;DTH;16
2019;6;OI;05423963000111;Grande Porte;MG;Cana Verde;3111903;DTH;129
2019;6;OI;05423963000111;Grande Porte;BA;Serra do Ramalho;2930154;DTH;12
2019;6;OI;05423963000111;Grande Porte;MG;Campestre;3111002;DTH;992
2019;6;OI;05423963000111;Grande Porte;PE;Buíque;2602803;DTH;287
2019;6;OI;05423963000111;Grande Porte;SP;Areias;3503505;DTH;1
2019;6;OI;05423963000111;Grande Porte;RN;Afonso Bezerra;2400307;DTH;17
2019;6;OI;05423963000111;Grande Porte;PE;Orocó;2609808;DTH;3
2019;6;OI;05423963000111;Grande Porte;SC;Itapiranga;4208401;DTH;284
2019;6;OI;05423963000111;Grande Porte;MG;Cambuí;3110608;DTH;690
2019;6;OI;05423963000111;Grande Porte;RN;Água Nova;2400406;DTH;2
2019;6;OI;05423963000111;Grande Porte;RS;Manoel Viana;4311759;DTH;33
2019;6;OI;05423963000111;Grande Porte;BA;Sebastião Laranjeiras;2930006;DTH;3
2019;6;OI;05423963000111;Grande Porte;PE;Bezerros;2601904;DTH;176
2019;6;OI;05423963000111;Grande Porte;MG;Machacalis;3138906;DTH;209
2019;6;OI;05423963000111;Grande Porte;CE;Mauriti;2308104;DTH;24
2019;6;OI;05423963000111;Grande Porte;RJ;Bom Jesus do Itabapoana;3300605;DTH;631
2019;6;OI;05423963000111;Grande Porte;RJ;São Francisco de Itabapoana;3304755;DTH;107
2019;6;OI;05423963000111;Grande Porte;RN;Lagoa de Pedras;2406304;DTH;15
2019;6;OI;05423963000111;Grande Porte;PI;São José do Divino;2210052;DTH;51
2019;6;OI;05423963000111;Grande Porte;RS;Vitória das Missões;4323754;DTH;1
2019;6;OI;05423963000111;Grande Porte;PR;Rolândia;4122404;DTH;294
2019;6;OI;05423963000111;Grande Porte;RJ;Sapucaia;3305406;DTH;443
2019;6;OI;05423963000111;Grande Porte;MG;Luisburgo;3138674;DTH;52
2019;6;OI;05423963000111;Grande Porte;BA;Queimadas;2925808;DTH;16
2019;6;OI;05423963000111;Grande Porte;MG;Leme do Prado;3138351;DTH;30
2019;6;OI;05423963000111;Grande Porte;CE;Tejuçuoca;2313351;DTH;108
2019;6;OI;05423963000111;Grande Porte;RJ;Santa Maria Madalena;3304607;DTH;162
2019;6;OI;05423963000111;Grande Porte;MG;Pedro Teixeira;3149408;DTH;77
2019;6;OI;05423963000111;Grande Porte;MG;Fervedouro;3125952;DTH;291
2019;6;OI;05423963000111;Grande Porte;RS;Pelotas;4314407;DTH;3504
2019;6;OI;05423963000111;Grande Porte;PR;Brasilândia do Sul;4103370;DTH;17
2019;6;OI;05423963000111;Grande Porte;RN;João Dias;2405900;DTH;5
2019;6;OI;05423963000111;Grande Porte;PI;Brejo do Piauí;2201988;DTH;30
2019;6;OI;05423963000111;Grande Porte;MG;Piau;3150109;DTH;117
2019;6;OI;05423963000111;Grande Porte;RS;Barracão;4301800;DTH;3
2019;6;OI;05423963000111;Grande Porte;RS;Hulha Negra;4309654;DTH;25
2019;6;OI;05423963000111;Grande Porte;MG;Naque;3144359;DTH;34
2019;6;OI;05423963000111;Grande Porte;CE;Apuiarés;2300903;DTH;179
2019;6;OI;05423963000111;Grande Porte;PR;Rondon;4122602;DTH;197
2019;6;OI;05423963000111;Grande Porte;CE;Acarape;2300150;DTH;22
2019;6;OI;05423963000111;Grande Porte;SP;Macedônia;3528205;DTH;1
2019;6;OI;05423963000111;Grande Porte;SC;Joaçaba;4209003;DTH;560
2019;6;OI;05423963000111;Grande Porte;PI;Santo Antônio de Lisboa;2209401;DTH;3
2019;6;OI;05423963000111;Grande Porte;RJ;Resende;3304201;DTH;2466
2019;6;OI;05423963000111;Grande Porte;MG;Santa Bárbara do Leste;3157252;DTH;113
2019;6;OI;05423963000111;Grande Porte;SE;Nossa Senhora da Glória;2804508;DTH;200
2019;6;OI;05423963000111;Grande Porte;RJ;Cardoso Moreira;3301157;DTH;118
2019;6;OI;05423963000111;Grande Porte;RJ;Iguaba Grande;3301876;DTH;788
2019;6;OI;05423963000111;Grande Porte;MG;Virgem da Lapa;3171600;DTH;195
2019;6;OI;05423963000111;Grande Porte;RJ;Cantagalo;3301108;DTH;319
2019;6;OI;05423963000111;Grande Porte;MG;Bicas;3106903;DTH;551
2019;6;OI;05423963000111;Grande Porte;PA;Alenquer;1500404;DTH;1
2019;6;OI;05423963000111;Grande Porte;MG;Consolação;3118502;DTH;15
2019;6;OI;05423963000111;Grande Porte;SP;Bastos;3505807;DTH;1
2019;6;OI;05423963000111;Grande Porte;MG;Delfinópolis;3121209;DTH;235
2019;6;OI;05423963000111;Grande Porte;RS;Torres;4321501;DTH;422
2019;6;OI;05423963000111;Grande Porte;SP;"Santa Clara d'Oeste";3546108;DTH;3
2019;6;OI;05423963000111;Grande Porte;RS;Porto Mauá;4315057;DTH;3
2019;6;OI;05423963000111;Grande Porte;MG;Juruaia;3136900;DTH;363
2019;6;OI;05423963000111;Grande Porte;TO;Itapiratins;1710904;DTH;7
2019;6;OI;05423963000111;Grande Porte;PB;Alagoa Grande;2500304;DTH;144
2019;6;OI;05423963000111;Grande Porte;RN;Parazinho;2408805;DTH;7
2019;6;OI;05423963000111;Grande Porte;RN;Lajes;2406700;DTH;55
2019;6;OI;05423963000111;Grande Porte;MG;Albertina;3101409;DTH;87
2019;6;OI;05423963000111;Grande Porte;BA;Amargosa;2901007;DTH;52
2019;6;OI;05423963000111;Grande Porte;SP;Pompéia;3540002;DTH;2
2019;6;OI;05423963000111;Grande Porte;CE;Aurora;2301703;DTH;5
2019;6;OI;05423963000111;Grande Porte;PR;Campo do Tenente;4104105;DTH;138
2019;6;OI;05423963000111;Grande Porte;PI;Bom Jesus;2201903;DTH;698
2019;6;OI;05423963000111;Grande Porte;BA;Antas;2901601;DTH;29
2019;6;OI;05423963000111;Grande Porte;PI;Curimatá;2203206;DTH;118
2019;6;OI;05423963000111;Grande Porte;RJ;Aperibé;3300159;DTH;300
2019;6;OI;05423963000111;Grande Porte;RS;Turuçu;4322327;DTH;83
2019;6;OI;05423963000111;Grande Porte;RS;Gramado dos Loureiros;4309126;DTH;2
2019;6;OI;05423963000111;Grande Porte;PI;Luzilândia;2205805;DTH;560
2019;6;OI;05423963000111;Grande Porte;RS;Morro Redondo;4312450;DTH;167
2019;6;OI;05423963000111;Grande Porte;CE;Monsenhor Tabosa;2308609;DTH;35
2019;6;OI;05423963000111;Grande Porte;SP;Lorena;3527207;DTH;1
2019;6;OI;05423963000111;Grande Porte;BA;Santo Amaro;2928604;DTH;333
2019;6;OI;05423963000111;Grande Porte;MG;Itueta;3134103;DTH;202
2019;6;OI;05423963000111;Grande Porte;PB;São Francisco;2513984;DTH;2
2019;6;OI;05423963000111;Grande Porte;RS;Toropi;4321493;DTH;80
2019;6;OI;05423963000111;Grande Porte;PI;Canavieira;2202251;DTH;70
2019;6;OI;05423963000111;Grande Porte;RS;Teutônia;4321451;DTH;127
2019;6;OI;05423963000111;Grande Porte;RS;Almirante Tamandaré do Sul;4300471;DTH;1
2019;6;OI;05423963000111;Grande Porte;PR;Mandaguaçu;4114104;DTH;320
2019;6;OI;05423963000111;Grande Porte;PI;Canto do Buriti;2202307;DTH;159
2019;6;OI;05423963000111;Grande Porte;BA;Riachão do Jacuípe;2926301;DTH;15
2019;6;OI;05423963000111;Grande Porte;RJ;São João da Barra;3305000;DTH;119
2019;6;OI;05423963000111;Grande Porte;BA;Cachoeira;2904902;DTH;199
2019;6;OI;05423963000111;Grande Porte;CE;Acaraú;2300200;DTH;531
2019;6;OI;05423963000111;Grande Porte;MG;Arantina;3103603;DTH;61
2019;6;OI;05423963000111;Grande Porte;BA;Valença;2932903;DTH;383
2019;6;OI;05423963000111;Grande Porte;MG;Itanhandu;3133105;DTH;360
2019;6;OI;05423963000111;Grande Porte;MG;Santa Rita de Jacutinga;3159308;DTH;167
2019;6;OI;05423963000111;Grande Porte;MG;Rio Paranaíba;3155504;DTH;75
2019;6;OI;05423963000111;Grande Porte;SP;Lagoinha;3526308;DTH;1
2019;6;OI;05423963000111;Grande Porte;MG;Monte Sião;3143401;DTH;481
2019;6;OI;05423963000111;Grande Porte;MG;Sacramento;3156908;DTH;160
2019;6;OI;05423963000111;Grande Porte;RS;Getúlio Vargas;4308904;DTH;80
2019;6;OI;05423963000111;Grande Porte;BA;Lapão;2919157;DTH;61
2019;6;OI;05423963000111;Grande Porte;CE;Mulungu;2309102;DTH;221
2019;6;OI;05423963000111;Grande Porte;BA;Remanso;2926004;DTH;80
2019;6;OI;05423963000111;Grande Porte;BA;Sento Sé;2930204;DTH;36
2019;6;OI;05423963000111;Grande Porte;RS;Ametista do Sul;4300646;DTH;11
2019;6;OI;05423963000111;Grande Porte;MG;Coronel Pacheco;3119609;DTH;100
2019;6;OI;05423963000111;Grande Porte;BA;Barra do Mendes;2903003;DTH;283
2019;6;OI;05423963000111;Grande Porte;MG;Salto da Divisa;3157104;DTH;104
2019;6;OI;05423963000111;Grande Porte;BA;Carinhanha;2907103;DTH;20
2019;6;OI;05423963000111;Grande Porte;BA;Candiba;2906600;DTH;6
2019;6;OI;05423963000111;Grande Porte;PR;Rosário do Ivaí;4122651;DTH;44
2019;6;OI;05423963000111;Grande Porte;PR;Flor da Serra do Sul;4107850;DTH;34
2019;6;OI;05423963000111;Grande Porte;BA;Jaguaripe;2917805;DTH;11
2019;6;OI;05423963000111;Grande Porte;RS;Farroupilha;4307906;DTH;1107
2019;6;OI;05423963000111;Grande Porte;MA;São Mateus do Maranhão;2111508;DTH;33
2019;6;OI;05423963000111;Grande Porte;RS;Santo Expedito do Sul;4317954;DTH;3
2019;6;OI;05423963000111;Grande Porte;SP;Araçoiaba da Serra;3502903;DTH;6
2019;6;OI;05423963000111;Grande Porte;RS;Boqueirão do Leão;4302451;DTH;5
2019;6;OI;05423963000111;Grande Porte;PI;São João do Arraial;2209971;DTH;130
2019;6;OI;05423963000111;Grande Porte;SE;Nossa Senhora de Lourdes;2804706;DTH;226
2019;6;OI;05423963000111;Grande Porte;MG;Virginópolis;3171808;DTH;302
2019;6;NOSSATV;04425426000148;Pequeno Porte;MT;Arenápolis;5101308;DTH;3
2019;6;NOSSATV;04425426000148;Pequeno Porte;MG;Nova Resende;3145109;DTH;2
2019;6;NOSSATV;04425426000148;Pequeno Porte;MG;Buenópolis;3109204;DTH;1
2019;6;NOSSATV;04425426000148;Pequeno Porte;SP;Santo André;3547809;DTH;170
2019;6;NOSSATV;04425426000148;Pequeno Porte;PB;Bananeiras;2501500;DTH;2
2019;6;NOSSATV;04425426000148;Pequeno Porte;MG;Nazareno;3144508;DTH;1
2019;6;NOSSATV;04425426000148;Pequeno Porte;GO;Luziânia;5212501;DTH;46
2019;6;NOSSATV;04425426000148;Pequeno Porte;GO;Trindade;5221403;DTH;22
2019;6;NOSSATV;04425426000148;Pequeno Porte;SP;Aparecida;3502507;DTH;7
2019;6;NOSSATV;04425426000148;Pequeno Porte;CE;Altaneira;2300606;DTH;1
2019;6;NOSSATV;04425426000148;Pequeno Porte;BA;Iraquara;2914406;DTH;1
2019;6;NOSSATV;04425426000148;Pequeno Porte;PE;Camaragibe;2603454;DTH;13
2019;6;NOSSATV;04425426000148;Pequeno Porte;AL;Arapiraca;2700300;DTH;8
2019;6;NOSSATV;04425426000148;Pequeno Porte;SP;Nova Luzitânia;3533304;DTH;1
2019;6;NOSSATV;04425426000148;Pequeno Porte;SP;Viradouro;3556800;DTH;12
2019;6;NOSSATV;04425426000148;Pequeno Porte;MG;Santa Luzia;3157807;DTH;87
2019;6;NOSSATV;04425426000148;Pequeno Porte;PR;Paiçandu;4117503;DTH;12
2019;6;NOSSATV;04425426000148;Pequeno Porte;BA;Cansanção;2906808;DTH;2
2019;6;NOSSATV;04425426000148;Pequeno Porte;RS;Presidente Lucena;4315149;DTH;1
2019;6;NOSSATV;04425426000148;Pequeno Porte;RN;Pau dos Ferros;2409407;DTH;8
2019;6;NOSSATV;04425426000148;Pequeno Porte;RJ;Cachoeiras de Macacu;3300803;DTH;8
2019;6;NOSSATV;04425426000148;Pequeno Porte;SP;Pinhalzinho;3538204;DTH;13
2019;6;NOSSATV;04425426000148;Pequeno Porte;SP;Igaratá;3520202;DTH;4
2019;6;NOSSATV;04425426000148;Pequeno Porte;GO;Águas Lindas de Goiás;5200258;DTH;32
2019;6;NOSSATV;04425426000148;Pequeno Porte;MG;Poté;3152402;DTH;1
2019;6;NOSSATV;04425426000148;Pequeno Porte;ES;Vargem Alta;3205036;DTH;1
2019;6;NOSSATV;04425426000148;Pequeno Porte;SP;Lençóis Paulista;3526803;DTH;30
2019;6;NOSSATV;04425426000148;Pequeno Porte;SP;Cerqueira César;3511409;DTH;8
2019;6;NOSSATV;04425426000148;Pequeno Porte;SP;Uchoa;3555604;DTH;2
2019;6;NOSSATV;04425426000148;Pequeno Porte;SP;Roseira;3544301;DTH;3
2019;6;NOSSATV;04425426000148;Pequeno Porte;GO;Buriti Alegre;5203906;DTH;1
2019;6;NOSSATV;04425426000148;Pequeno Porte;SP;Olímpia;3533908;DTH;15
2019;6;NOSSATV;04425426000148;Pequeno Porte;PR;Atalaia;4102208;DTH;1
2019;6;NOSSATV;04425426000148;Pequeno Porte;MA;Estreito;2104057;DTH;3
2019;6;NOSSATV;04425426000148;Pequeno Porte;PR;Telêmaco Borba;4127106;DTH;13
2019;6;NOSSATV;04425426000148;Pequeno Porte;PE;Caruaru;2604106;DTH;24
2019;6;NOSSATV;04425426000148;Pequeno Porte;SP;Marília;3529005;DTH;62
2019;6;NOSSATV;04425426000148;Pequeno Porte;AL;Santana do Mundaú;2708105;DTH;1
2019;6;NOSSATV;04425426000148;Pequeno Porte;MG;Arcos;3104205;DTH;1
2019;6;NOSSATV;04425426000148;Pequeno Porte;PR;Perobal;4118857;DTH;2
2019;6;NOSSATV;04425426000148;Pequeno Porte;RN;Parelhas;2408904;DTH;2
2019;6;NOSSATV;04425426000148;Pequeno Porte;MS;Rio Brilhante;5007208;DTH;3
2019;6;NOSSATV;04425426000148;Pequeno Porte;RJ;São Gonçalo;3304904;DTH;331
2019;6;NOSSATV;04425426000148;Pequeno Porte;PR;Fazenda Rio Grande;4107652;DTH;24
2019;6;NOSSATV;04425426000148;Pequeno Porte;RJ;Cordeiro;3301504;DTH;2
2019;6;NOSSATV;04425426000148;Pequeno Porte;PR;Ampére;4101002;DTH;2
2019;6;NOSSATV;04425426000148;Pequeno Porte;RJ;Nilópolis;3303203;DTH;60
2019;6;NOSSATV;04425426000148;Pequeno Porte;SC;São João do Sul;4216404;DTH;2
